subroot_map_50011745,14,0
subroot_map_110308,2,0
subroot_map_50022648,2,0
subroot_map_50018244,3,0
subroot_map_121420031,1,0
subroot_map_122874003,7,0
subroot_map_121616001,5,0
subroot_map_50019782,1,0
subroot_map_140116,3,0
subroot_map_50019306,2,0
subroot_map_50015397,3,0
subroot_map_50008886,6,0
subroot_map_121434010,27,0
subroot_map_50017589,1,0
subroot_map_125058009,5,0
subroot_map_121400006,8,0
subroot_map_124484013,2,0
subroot_map_50019503,3,0
subroot_map_50017776,15,0
subroot_map_121464004,6,0
subroot_map_50015369,4,0
subroot_map_50026460,5,0
subroot_map_50012064,2,0
subroot_map_50004658,16,0
subroot_map_50014496,1,0
subroot_map_50012079,2,0
subroot_map_50016434,44,0
subroot_map_50012038,5,0
subroot_map_50012041,5,0
subroot_map_124486006,11,0
subroot_map_50020906,3,0
subroot_map_124710024,3,0
subroot_map_50004204,3,0
subroot_map_50004687,37,0
subroot_map_121506001,5,0
subroot_map_50023280,4,0
subroot_map_50003679,2,0
subroot_map_50012374,1,0
subroot_map_122968002,18,0
subroot_map_50012101,11,0
subroot_map_50562004,1,0
subroot_map_50012351,9,0
subroot_map_50025865,5,0
subroot_map_50004725,4,0
subroot_map_50014503,2,0
subroot_map_50446020,2,0
subroot_map_50021046,3,0
subroot_map_50025884,2,0
subroot_map_50002535,12,0
subroot_map_50012776,1,0
subroot_map_302909,7,0
subroot_map_50025839,10,0
subroot_map_50022537,2,0
subroot_map_50020596,4,0
subroot_map_110206,4,0
subroot_map_50532001,5,0
subroot_map_124226006,3,0
subroot_map_50013810,3,0
subroot_map_50009578,8,0
subroot_map_121470039,4,0
qq_length_17,1,0
subroot_map_121368010,12,0
subroot_map_50020421,1,0
qq_length_5,1,0
qq_length_13,1,0
subroot_map_50514003,20,0
subroot_map_50016213,1,0
subroot_map_2,0,0
overseas_list_vn,1,0
subroot_map_50013003,4,0
overseas_list_my,1,0
subroot_map_50026568,9,0
subroot_map_50020966,2,0
subroot_map_1101,2,0
subroot_map_50020280,5,0
subroot_map_121292001,2,0
subroot_map_50020599,3,0
subroot_map_261407,7,0
qq_length_18,1,0
overseas_list_nz,1,0
qq_length_16,1,0
qq_length_14,1,0
qq_length_4,1,0
subroot_map_50024394,1,0
subroot_map_350301,3,0
subroot_map_50020679,5,0
subroot_map_50776001,1,0
subroot_map_122632010,6,0
subroot_map_18,0,0
subroot_map_124464006,18,0
subroot_map_50026420,8,0
subroot_map_50005945,6,0
subroot_map_50011127,5,0
subroot_map_50015915,3,0
subroot_map_50020573,1,0
subroot_map_121398020,18,0
subroot_map_50009980,2,0
subroot_map_50008890,2,0
subroot_map_50050143,3,0
subroot_map_50009979,4,0
subroot_map_50026457,8,0
subroot_map_50021042,2,0
subroot_map_50008046,1,0
subroot_map_50020392,2,0
subroot_map_124492003,6,0
subroot_map_121388020,2,0
subroot_map_50019790,2,0
subroot_map_4,0,0
subroot_map_50020180,2,0
subroot_map_50023110,2,0
subroot_map_50010689,1,0
subroot_map_121366011,2,0
subroot_map_121404016,9,0
subroot_map_50458021,1,0
subroot_map_121370001,1,0
subroot_map_50020680,1,0
subroot_map_124092006,6,0
subroot_map_50020449,1,0
subroot_map_50015134,1,0
subroot_map_50023690,2,0
subroot_map_110205,2,0
subroot_map_50019242,4,0
subroot_map_125052004,7,0
subroot_map_50014813,1,0
subroot_map_121448014,3,0
subroot_map_50012037,1,0
subroot_map_50023726,1,0
subroot_map_50019784,1,0
subroot_map_121410019,1,0
subroot_map_50021027,1,0
registration_years_type1,1,0
subroot_map_211104,10,0
subroot_map_50021045,1,0
subroot_map_50012331,1,0
subroot_map_50026312,5,0
subroot_map_50160001,8,0
subroot_map_50025996,2,0
subroot_map_350401,5,0
subroot_map_50010422,4,0
subroot_map_15,0,0
subroot_map_50025240,1,0
subroot_map_124720004,1,0
subroot_map_50023605,2,0
subroot_map_124494003,8,0
job_list_goverment,1,0
subroot_map_121482007,4,0
subroot_map_50008145,4,0
subroot_map_50006844,2,0
subroot_map_50014850,1,0
job_list_airline,1,0
subroot_map_50019096,2,0
subroot_map_50019073,3,0
subroot_map_3,0,0
subroot_map_50015194,2,0
subroot_map_124724008,59,0
subroot_map_121988001,1,0
subroot_map_50005715,2,0
subroot_map_50018225,3,0
subroot_map_50008482,1,0
subroot_map_5,0,0
subroot_map_122846003,1,0
subroot_map_123222007,13,0
subroot_map_11,0,0
subroot_map_50025863,11,0
subroot_map_124146004,10,0
subroot_map_124096010,1,0
job_list_bank,1,0
subroot_map_6,0,0
subroot_map_50017321,2,0
subroot_map_121474016,2,0
subroot_map_50019361,1,0
subroot_map_50023720,2,0
subroot_map_7,0,0
subroot_map_50001813,1,0
subroot_map_50025133,3,0
subroot_map_125080007,1,0
subroot_map_50010814,3,0
subroot_map_50000013,1,0
subroot_map_50008321,1,0
subroot_map_50020445,1,0
subroot_map_50020675,2,0
subroot_map_124842004,1,0
subroot_map_50023366,2,0
subroot_map_50050464,1,0
registration_years_type5,1,0
subroot_map_125458001,4,0
subroot_map_124104007,1,0
subroot_map_50104002,3,0
subroot_map_63,0,0
subroot_map_50008146,4,0
subroot_map_50008147,1,0
subroot_map_50018096,2,0
subroot_map_121458041,1,0
overseas_list_jp,1,0
subroot_map_50023914,1,0
overseas_list_ru,1,0
subroot_map_124866006,1,0
subroot_map_124476007,1,0
subroot_map_50008553,2,0
subroot_map_121422036,2,0
subroot_map_110507,1,0
subroot_map_50020400,1,0
subroot_map_350709,1,0
subroot_map_50023950,3,0
subroot_map_1403,2,0
overseas_list_me,1,0
subroot_map_50025245,2,0
subroot_map_121416021,1,0
subroot_map_50017318,1,0
subroot_map_50003987,4,0
subroot_map_50025242,1,0
subroot_map_50012161,1,0
qq_length_3,1,0
subroot_map_122012002,2,0
subroot_map_50025244,1,0
subroot_map_50017072,1,0
subroot_map_50008148,1,0
overseas_list_ua,1,0
subroot_map_50004960,3,0
subroot_map_12,0,0
subroot_map_50015886,1,0
subroot_map_121462040,1,0
subroot_map_50020404,2,0
subroot_map_121476003,1,0
subroot_map_50010686,1,0
subroot_map_121478018,2,0
overseas_list_uk,1,0
subroot_map_50024607,1,0
subroot_map_125124004,1,0
subroot_map_50019273,1,0
subroot_map_121368025,3,0
subroot_map_123330001,1,0
subroot_map_124710009,1,0
subroot_map_50014853,1,0
subroot_map_13,0,0
subroot_map_8,0,0
subroot_map_50025252,2,0
subroot_map_125144005,1,0
subroot_map_50015211,3,0
subroot_map_50026554,1,0
subroot_map_50025247,1,0
subroot_map_50017906,1,0
subroot_map_50462016,1,0
subroot_map_122018001,1,0
subroot_map_122970005,2,0
subroot_map_50022357,1,0
